2310139	公共図書館(市立) (23)	2005	稲城市立中央図書館 / 稲城市立	イナギシリツチュウオウトショカン	206-0803 東京都 稲城市 向陽台4丁目6-18	042-378-7111		JP-1001268
2310162	公共図書館(市立) (23)	2005	くにたち中央図書館 / くにたち中央	クニタチチュウオウトショカン	186-0003 東京都 国立市 富士見台2-34	042-576-0161		JP-1001231
2310165	公共図書館(市立) (23)	2006	中野区立中央図書館 / 中野区立中央	ナカノクリツチュウオウトショカン	164-0013 東京都 中野区 中野2-9-7	03-5340-5070	03-5340-5066	JP-1001021
2310211	公共図書館(市立) (23)	2008	千代田区立千代田図書館 / 千代田図書館	チヨダクリツ チヨダ トショカン	102-8688 東京都 千代田区 九段南 1-2-1　千代田区役所9・10階	03-5211-4289	03-5211-4290	JP-1000909
2310232	公共図書館(市立) (23)	2010	府中市立図書館 / 府中市	フチュウシリツトショカン	183-0055 東京都 府中市 府中町２丁目２４番地	042-362-8647		JP-1002614
2310261	公共図書館(市立) (23)	2011	多摩市立図書館 / 多摩市	タマシリツトショカン	206-0033 東京都 多摩市 落合2‐29	042-373-7955		JP-1001257
2400017	公共図書館(町村立) (24)	2017	荒川区立中央図書館 / 荒川区	アラカワクリツチュウオウトショカン	116-0002 東京都 荒川区 荒川2-50-1	03-3891-4349		JP-1001067
2400018	公共図書館(町村立) (24)	2017	板橋区立中央図書館 / 板橋区中図	イタバシクリツチュウオウトショカン	174-0071 東京都 板橋区常盤台 1-13-1	03-3967-5261		JP-1001068
3100001	大学図書館(国立大学) (31)	2013	一橋大学経済研究所附属社会科学統計情報研究センター / 一橋大学社会科学統計情報研究センター	ヒトツバシダイガクケイザイケンキュウショフゾクシャカイカガクトウケイジョウホウケンキュウセンター	186-8603 東京都 国立市 中2-1	042-580-8391		JP-1003350
3100002	大学図書館(国立大学) (31)	2014	東京大学附属図書館 / 東京大学	トウキョウダイガクフゾクトショカン	113-0033 東京都 文京区 本郷7-3-1	03-5841-2647 参考調査係		JP-1003306
3110011	大学図書館(国立大学) (31)	2004	東京芸術大学附属図書館 / 東京芸術大学	トウキョウゲイジュツダイガクフゾクトショカン	110-8714 東京都 台東区 上野公園12-8	050-5525-2429		JP-1003342
3110022	大学図書館(国立大学) (31)	2004	東京農工大学図書館 / 東京農工大学	トウキョウノウコウダイガクトショカン	183-8509 東京都 府中市 幸町3-5-8	042-367-5577		JP-1003340,JP-1003341
3110026	大学図書館(国立大学) (31)	2004	東京外国語大学附属図書館 / 東京外国語大学	トウキョウガイコクゴダイガクフゾクトショカン	183-8534 東京都 府中市 朝日町3-11-1	042-330-5196		JP-1003338
3110028	大学図書館(国立大学) (31)	2004	一橋大学附属図書館 / 一橋大学	ヒトツバシダイガクフゾクトショカン	186-8602 東京都 国立市 中2－1	042-580-8238	042-580-8239	JP-1003348
3110043	大学図書館(国立大学) (31)	2009	東京学芸大学附属図書館 / 東京学芸大学	トウキョウガクゲイダイガクフゾクトショカン	184-8501 東京都 小金井市 貫井北町4-1-1	042-329-7224		JP-1003339
3300001	大学図書館(私立大学) (33)	2013	中央大学図書館 / 中央大学	チュウオウダイガクトショカン	192-0393 東京都 八王子市 東中野742-1	042-674-2522		JP-1003928,JP-1003929,JP-1003930,JP-1003931,JP-1003932,JP-1003933,JP-1003934,JP-1003935,JP-1003936,JP-1003937,JP-1003938,JP-1003939,JP-1003940
3300003	大学図書館(私立大学) (33)	2013	東京理科大学葛飾図書館 / 東京理科大学葛飾	トウキョウリカダイガクカツシカトショカン	125-8585 東京都 葛飾区 新宿6丁目3番1号	03-5876-1541		JP-1005899
3300004	大学図書館(私立大学) (33)	2013	明治大学米沢嘉博記念図書館 / 米沢嘉博記念図書館	メイジダイガクヨネザワヨシヒロキネントショカン	101-8301 東京都 千代田区 猿楽町1-7-1	03-3296-4555		JP-1005309
3300007	大学図書館(私立大学) (33)	2014	和光大学附属梅根記念図書・情報館 / 梅根記念図書・情報館	ワコウダイガクフゾクウメネキネントショ・ジョウホウカン	195-8585 東京都 町田市 金井町2160	044-989-7494		JP-1004051
3300012	大学図書館(私立大学) (33)	2015	慶應義塾大学薬学メディアセンター / 慶應義塾大学薬学	ケイオウギジュクダイガクヤクガクメディアセンター	108-8512 東京都 港区 芝公園1-5-30	03-5400-2679		JP-1003872
3300013	大学図書館(私立大学) (33)	2015	東京理科大学神楽坂図書館 / 東京理科大学神楽坂	トウキョウリカダイガクカグラザカトショカン	162-8601 東京都 新宿区 神楽坂1-3	03-5228-8133		JP-1003973
3300015	大学図書館(私立大学) (33)	2016	帝京大学メディアライブラリーセンター / 帝京大学	テイキョウダイガクメディアライブラリーセンター	192-0352 東京都 八王子市大塚 359	042-678-3315		JP-1003942
3300018	大学図書館(私立大学) (33)	2016	東京音楽大学付属図書館 / 東京音楽大学	トウキョウオンガクダイガクフゾクトショカン	171-8540 東京都 豊島区 南池袋3-4-5	03-3982-2120		JP-1003950
3300022	大学図書館(私立大学) (33)	2018	日本大学図書館歯学部分館 / 日大歯学分館	ニホンダイガクトショカンシガクブブンカン	101-8310 東京都 千代田区 神田駿河台1丁目8-13	03-3219-8006		JP-1003800
3300026	大学図書館(私立大学) (33)	2019	立正大学古書資料館 / 古書資料館	リッショウダイガクコショシリョウカン	141-8602 東京都 品川区 大崎4-2-16　(8号館地下1階)	03-3492-6615		JP-1004049
3310005	大学図書館(私立大学) (33)	2004	武蔵大学図書館 / 武蔵大学	ムサシダイガクトショカン	176-8534 東京都 練馬区 豊玉上1-26-1	03-5984-3719		JP-1004025
3310007	大学図書館(私立大学) (33)	2004	早稲田大学図書館 / 早稲田大学	ワセダダイガクトショカン	169-8050 東京都 新宿区 西早稲田1-6-1	03-5286-1652 （総務）	03-5286-1659 利用者支援課（レファレンス）	JP-1004052
3310008	大学図書館(私立大学) (33)	2004	桐朋学園大学附属図書館 / 桐朋学園大学附属図書館	トウホウガクエンダイガクフゾクトショカン	182-0021 東京都 調布市 調布ヶ丘3-3-5	042-444-3194		JP-1003979
3310010	大学図書館(私立大学) (33)	2004	明治大学図書館 / 明治大学	メイジダイガクトショカン	101-8301 東京都 千代田区 神田駿河台1-1	03-3296-4252		JP-1004033,JP-1004034,JP-1004035,JP-1004036,JP-1004037
3310016	大学図書館(私立大学) (33)	2004	上智大学図書館 / 上智大学	ジョウチダイガク トショカン	102-8554 東京都 千代田区 紀尾井町7-1	03-3238-3055 情報サービスチーム		JP-1003898,JP-1003899,JP-1003900,JP-1003901,JP-1003902,JP-1003903,JP-1003904,JP-1003905,JP-1003906,JP-1003907,JP-1003908,JP-1003909,JP-1003910
3310025	大学図書館(私立大学) (33)	2004	国際基督教大学図書館 / 国際基督教大学	コクサイキリストキョウダイガクトショカン	181-8585 東京都 三鷹市 大沢3-10-2	0422-33-3668		JP-1003877
3310027	大学図書館(私立大学) (33)	2004	東邦大学医学メディアセンター / 東邦大学医学	トウホウダイガクイガクメディアセンター	143-8540 東京都 大田区 大森西5-21-16	03-3762-4151 内線2449		JP-1003977
3310028	大学図書館(私立大学) (33)	2004	昭和女子大学図書館 / 昭和女子大学	ショウワジョシダイガクトショカン	154-8533 東京都 世田谷区 太子堂1-7-57	03-3411-5430		JP-1003913
3310031	大学図書館(私立大学) (33)	2004	学習院大学図書館 / 学習院大学	ガクシュウインダイガクトショカン	171-8588 東京都 豊島区 目白1-5-1	03-3986-0221 内線2395		JP-1003856
3310034	大学図書館(私立大学) (33)	2004	法政大学図書館 / 法政大学	ホウセイダイガクトショカン	102-8160 東京都 千代田区 富士見2-17-1	03-3264-9508	03-3264-9528	JP-1004003
3310036	大学図書館(私立大学) (33)	2004	嘉悦大学情報メディアセンター / 嘉悦大学	カエツダイガクジョウホウメディアセンター	187-8578 東京都 小平市 花小金井南町2-8-4	042-466-1763		JP-1004090
3310038	大学図書館(私立大学) (33)	2004	多摩大学メディア＆インフォメーション・センター図書館 / 多摩大学	タマダイガクメディアアンドインフォメーションセンタートショカン	206-0022 東京都 多摩市 聖ヶ丘4-1-1	042-337-7145		JP-1004082
3310042	大学図書館(私立大学) (33)	2005	成蹊大学図書館 / 成蹊大学	セイケイダイガクトショカン	180-8633 東京都 武蔵野市 吉祥寺北町3-3-1	0422-37-3858		JP-1003884
3310043	大学図書館(私立大学) (33)	2005	桜美林大学図書館 / 桜美林大学	オウビリンダイガクトショカン	194-0294 東京都 町田市 常盤町3758	042-797-1426	042-797-9992	JP-1003854
3310048	大学図書館(私立大学) (33)	2006	青山学院大学図書館 / 青山学院大学	アオヤマガクインダイガクトショカン	150-8366 東京都 渋谷区 渋谷4-4-25	03-3409-7833		JP-1003846
3310049	大学図書館(私立大学) (33)	2006	文化学園大学図書館 / 文化学園大学	ブンカガクエンダイガクトショカン	151-8523 東京都 渋谷区 代々木3-22-1	03-3299-2395		JP-1004001
3310050	大学図書館(私立大学) (33)	2006	東京工科大学メディアセンター（図書館） / 東京工科大学メディアセンター（図書館）	トウキョウコウカダイガクメディアセンタートショカン	144-8535 東京都 大田区 西蒲田5-23-22	03-3732-8417		JP-1004079
3310051	大学図書館(私立大学) (33)	2006	明治学院大学図書館 / 明治学院大学図書館	メイジガクインダイガクトショカン	108-8636 東京都 港区 白金台1-2-37	03-5421-5177		JP-1004038
3310052	大学図書館(私立大学) (33)	2006	国士舘大学図書館・情報メディアセンター / 国士舘大学図書館	コクシカンダイガクトショカンジョウホウメディアセンター	154-8515 東京都 世田谷区 世田谷4-28-1	03-5481-3216 03-5481-5193		JP-1003878
3310053	大学図書館(私立大学) (33)	2006	国立音楽大学附属図書館 / 国立音楽大学	クニタチオンガクダイガクフゾクトショカン	190-8520 東京都 立川市 柏町5-5-1	042-536-0326	042-536-0799	JP-1003865
3310054	大学図書館(私立大学) (33)	2006	拓殖大学図書館 / 拓殖大学	タクショクダイガクトショカン	112-8585 東京都 文京区 小日向3-4-14	03-3947-7229		JP-1003922
3310055	大学図書館(私立大学) (33)	2006	拓殖大学八王子図書館 / 拓殖大学八王子	タクショクダイガクハチオウジトショカン	193-0985 東京都 八王子市 館町815-1	042-665-1483		JP-1003921
3310061	大学図書館(私立大学) (33)	2007	東京家政学院大学附属図書館 / 東京家政学院大学	トウキョウカセイガクインダイガクフゾクトショカン	194-0292 東京都 町田市 相原町2600番地	042-782-9815		JP-1003951
3310070	大学図書館(私立大学) (33)	2008	聖路加看護大学図書館 / 聖路加看護大学	セイロカカンゴダイガクトショカン	104-0044 東京都 中央区 明石町10-1	03-3546-0770		JP-1003888
3310092	大学図書館(私立大学) (33)	2012	芝浦工業大学図書館 / 芝浦工大	シバウラコウギョウダイガク	135-8548 東京都 江東区 豊洲3-7-5	03-5859-7460		JP-1003892,JP-1003893,JP-1003894
3320001	大学図書館(私立大学) (33)	2004	慶應義塾大学信濃町メディアセンター / 慶大信濃町	ケイオウギジュクダイガクシナノマチメディアセンター	160-8582 東京都 新宿区 信濃町35	03-5363-3725		JP-1003870
3320003	大学図書館(私立大学) (33)	2005	慶應義塾大学三田メディアセンター / 慶應義塾大学三田	ケイオウギジュクダイガクミタメディアセンター	108-8345 東京都 港区 三田2-15-45	03-5427-1658		JP-1003867
3500001	大学図書館(高等専門) (35)	2013	東京都立産業技術高等専門学校附属図書館 / 東京都立産業技術高等専門学校	トウキョウトリツサンギョウギジュツコウトウセンモンガッコウフゾクトショカン	140-0011 東京都 品川区 東大井1-10-40	03-3471-6331		JP-1004904
4100003	専門図書館(国公立) (41)	2015	情報・システム研究機構　国立極地研究所 / 国立極地研究所	ジョウホウシステムケンキュウキコウコクリツキョクチケンキュウジョ	190-8518 東京都 立川市 緑町10-3	042-512-0649		JP-1004915
4110007	専門図書館(国公立) (41)	2004	東京都江戸東京博物館　図書室 / 江戸東京博物館	トウキョウトエドトウキョウハクブツカントショシツ	130-0015 東京都 墨田区 横網1-4-1	03-3626-9974代表		JP-1005050
4110009	専門図書館(国公立) (41)	2006	東京国立近代美術館アートライブラリ / 東近美美術図	トウキョウコクリツキンダイビジュツカンアートライブラリ	102-8322 東京都 千代田区 北の丸公園3-1	03-3214-2561		JP-1005130
4110013	専門図書館(国公立) (41)	2006	東京文化会館音楽資料室 / 東京文化会館	トウキョウブンカカイカンオンガクシリョウシツ	110-8716 東京都 台東区 上野公園5-45	03-3828-2111		JP-1005253
4110014	専門図書館(国公立) (41)	2007	国立教育政策研究所教育図書館 / 教育図書館	コクリツキョウイクセイサクケンキュウショキョウイクトショカン	100-8951 東京都 千代田区 霞が関３－２－２	03-6733-6536	03-6733-6536	JP-1005248
4110021	専門図書館(国公立) (41)	2012	東京都現代美術館美術図書室 / 現代美術館美術図書室	トウキョウトゲンダイビジュツカンビジュツトショシツ	135-0022 東京都 江東区 三好4-1-1	03-5245-4111		JP-1005148
4110023	専門図書館(国公立) (41)	2012	東京ウィメンズプラザ図書資料室 / 東京ウィメンズプラザ	トウキョウウィメンズプラザトショシリョウシツ	150-0001 東京都 渋谷区 神宮前5-53-67	03-5467-1970		JP-1005044
4200001	専門図書館(公益法人) (42)	2013	味の素食の文化センター　食の文化ライブラリー / 味の素食の文化センター　食の文化ライブラリー	アジノモトショクノブンカセンター　ショクノブンカライブラリー	108-0074 東京都 港区 高輪3丁目13番65	03-5488-7318		JP-1004973
4200004	専門図書館(公益法人) (42)	2014	一般社団法人日本自動車工業会 自動車図書館 / 自動車図書館	イッパンシャダンホウジンニホンジドウシャコウギョウカイ　ジドウシャトショカン	105-0012 東京都 港区 芝大門1-1-30　日本自動車会館1階	03-5405-6139		JP-1005010
4200006	専門図書館(公益法人) (42)	2015	全国市有物件災害共済会 防災専門図書館 / 防災専門図書館	ゼンコクシユウブッケンサイガイキョウサイカイ ボウサイセンモントショカン	102-0093 東京都 千代田区 平河町2-4-1　日本都市センター会館8階	03-5216-8716		JP-1005023
4200007	専門図書館(公益法人) (42)	2018	公益財団法人矯正協会矯正図書館 / 矯正図書館	コウエキザイダンホウジン　キョウセイキョウカイ　キョウセイトショカン	165-0026 東京都 中野区新井 ３－３７－２	03-3319-0654		JP-1004938
4200008	専門図書館(公益法人) (42)	2019	公益財団法人三康文化研究所附属三康図書館 / 三康図書館	コウエキザイダンホウジンサンコウブンカケンキュウジョフゾクサンコウトショカン	105-0011 東京都 港区 芝公園4-7-4　明照会館1階	03-3431-6073		
4210001	専門図書館(公益法人) (42)	2004	紙の博物館図書室 / 紙の博物館	カミノハクブツカン	114-0002 東京都 北区 王子１－１－３	03-3916-2320		JP-1004988
4210002	専門図書館(公益法人) (42)	2004	財団法人国際文化会館図書室 / 国際文化会館	コクサイブンカカイカン	106-0032 東京都 港区 六本木5－11－16	03-3470-3213		JP-1005003
4210003	専門図書館(公益法人) (42)	2004	日本海事センター海事図書館 / 海事図書館	ニホンカイジセンターカイジトショカン	102-0093 東京都 千代田区 平河町2-6-4 海運ビル9階	03-3263-9422		JP-1004983
4210004	専門図書館(公益法人) (42)	2004	鉄道総合技術研究所図書室 / 鉄道総合技術研究所	テツドウソウゴウギジュツケンキュウショトショシツ	185-8540 東京都 国分寺市 光町2-8-38	042-573-7252	042-573-7223	JP-1005038
4210005	専門図書館(公益法人) (42)	2004	一般社団法人全国銀行協会銀行図書館 / 銀行図書館	ゼンコクギンコウキョウカイギンコウトショカン	100-8216 東京都 千代田区 丸の内１－３－１	03-5252-3787		JP-1005046
4210006	専門図書館(公益法人) (42)	2004	公益社団法人土木学会附属土木図書館 / 土木図書館	ドボクトショカン	160-0004 東京都 新宿区 四谷1丁目（外濠公園内）	03-3355-3596		JP-1005059
4210007	専門図書館(公益法人) (42)	2004	独立行政法人国際交流基金ライブラリー / 国際交流基金	ドクリツギョウセイホウジン　コクサイコウリュウキキンライブラリー	160-0004 東京都 新宿区 四谷4-4-1	03-5369-6086		JP-1005001
4210008	専門図書館(公益法人) (42)	2004	公益財団法人吉田秀雄記念事業財団アドミュージアム東京ライブラリー / アドミュージアム東京ライブラリー	ヨシダヒデオキネンジギョウザイダンアドミュージアムトウキョウライブラリー	105-7090 東京都 港区 東新橋1-8-2　カレッタ汐留	03-6218-2500		JP-1005114
4210010	専門図書館(公益法人) (42)	2004	ユタ系図協会東京支部図書館 / ユタ系図協会東京支部	ユタケイズキョウカイ	106-0047 東京都 港区 南麻布5-10-30	03-3440-2764		JP-1005265
4210012	専門図書館(公益法人) (42)	2005	（財）東京都医学総合研究所 図書室 / 都医学研図書室	ザイダンホウジントウキョウトイガクソウゴウケンキュウジョトショシツ	156-8506 東京都 世田谷区 上北沢2-1-6	03-5316-3120		JP-1005252
4210013	専門図書館(公益法人) (42)	2005	Goethe-Institut Japan ドイツ文化センター　東京　情報・図書室 / ドイツ文化センター	ドイツブンカセンター　トウキョウ　ジョウホウ・トショシツ	107-0052 東京都 港区 赤坂7-5-56　ドイツ文化会館２F	03-3584-3203		JP-1005249,JP-1005250
4210015	専門図書館(公益法人) (42)	2006	日本図書館協会資料室 / 日本図書館協会	ニホントショカンキョウカイシリョウシツ	104-0033 東京都 中央区 新川1丁目11番14号	03-3523-0814		JP-1005254
4310001	専門図書館(企業) (43)	2004	建設産業図書館 / 建設産業図書館	ケンセツサンギョウトショカン	104-8438 東京都 中央区 築地5-5-12浜離宮建設プラザ1F	03-3545-5129		JP-1005028
4310002	専門図書館(企業) (43)	2004	日本能率協会総合研究所マーケティングデータバンク / 日本能率協会MDB	ニホンノウリツキョウカイソウゴウケンキュウショマーケティングデータバンク	100-0004 東京都 千代田区 大手町2-2-1新大手町ビル2F	03-6202-1280		JP-1005084
4310003	専門図書館(企業) (43)	2004	東京商工会議所広報部経済資料センター / チェンバーズギャラリー	トウキョウショウコウカイギショコウホウブケイザイシリョウセンター	100-0005 東京都 千代田区 丸の内3-2-2　丸の内二重橋ビル	03-3283-7690		JP-1005048
4310004	専門図書館(企業) (43)	2004	東京書籍株式会社附設教科書図書館「東書文庫」 / 東書文庫	トウショブンコ	114-0005 東京都 北区 栄町48-23	03-3927-3680		JP-1005251
4310005	専門図書館(企業) (43)	2005	（株）岩波書店編集局編集総務図書室 / 岩波書店図書室	イワナミショテンヘンシュウキョクヘンシュウソウムトショシツ	101-8002 東京都 千代田区 一ツ橋2丁目5番5号	03-5210-4091 03-5210-4000		
4310006	専門図書館(企業) (43)	2006	東レ株式会社東京資料室 / 東レ東京資料室	トウレカブシキガイシャトウキョウシリョウシツ	103-8666 東京都 中央区 日本橋室町2-1-1	03-3245-5670		JP-1005055
4310007	専門図書館(企業) (43)	2008	ポーラ化粧文化情報センター / ポーラ化粧文化	ポーラケショウブンカジョウホウセンター	141-0031 東京都 品川区 西五反田2-2-10　ポーラ第2五反田ビル1F	03-3494-7250		JP-1005140
4310008	専門図書館(企業) (43)	2010	凸版印刷株式会社印刷博物館ライブラリー / 印刷博物館ライブラリ	トッパンインサツカブシキガイシャインサツハクブツカンライブラリー	112-8531 東京都 文京区 水道1丁目3番3号	03-5840-2300 03-5840-2302		JP-1004975
5100012	学校図書館（高等学校） (51)	2015	品川女子学院 / 品川女子学院	シナガワジョシガクイン	140-8707 東京都 品川区北品川 3-3-12	03-3473-4048		
5100015	学校図書館（高等学校） (51)	2016	中央大学附属中学校・高等学校図書館 / 中央大学附属中学校・高等学校	チュウオウダイガクフゾクチュウガッコウ・コウトウガッコウトショカン	184-8575 東京都 小金井市 貫井北町３－２２－１	042-384-9736		
5100017	学校図書館（高等学校） (51)	2016	城北学園　城北中学・高等学校図書館 / 城北中学・高等学校	ジョウホクガクエン　ジョウホクチュウガク・コウトウガッコウトショカン	174-8711 東京都 板橋区 東新町2-28-1	03-3956-9806		
5100018	学校図書館（高等学校） (51)	2016	立教池袋中学校・高等学校図書館 / 立教池袋中学校・高等学校図書館	リッキョウイケブクロチュウガッコウ・コウトウガッコウトショカン	171-0021 東京都 豊島区 西池袋5-16-5	03-3985-2716		
5100020	学校図書館（高等学校） (51)	2016	玉川聖学院中等部・高等部 / 玉川聖学院	タマガワセイガクインチュウトウブコウトウブ	158-0083 東京都 世田谷区奥沢 7-11-22	03-3702-4141		
5100024	学校図書館（高等学校） (51)	2016	学校法人山崎学園　富士見中学校高等学校図書館 / 富士見中学校高等学校	ガッコウホウジンヤマザキガクエン　フジミチュウガッコウコウトウガッコウトショカン	176-0023 東京都 練馬区 中村北4-8-26	03-3999-2136		
5100025	学校図書館（高等学校） (51)	2016	立川女子高等学校図書館 / 立川女子高図	タチカワジョシコウトウガッコウトショカン	190-0011 東京都 立川市 高松町3-12-1	042-524-5188		
5100035	学校図書館（高等学校） (51)	2017	自由学園羽仁両先生記念図書館 / 自由羽仁記念図	ジユウガクエンハニリョウセンセイキネントショカン	203-8521 東京都 東久留米市 学園町1-8-15	042-422-1097		
5100042	学校図書館（高等学校） (51)	2018	筑波大学附属駒場中・高等学校 / 筑波大学附属駒場中・高	ツクバダイガクフゾクチュウ・コウトウガッコウ	154-0001 東京都 世田谷区池尻 4-7-1	03-3411-8521 （代表）		
5100043	学校図書館（高等学校） (51)	2018	獨協中学・高等学校 / 獨協中・高	ドッキョウチュウガク・コウトウガッコウ	112-0014 東京都 文京区関口 3-8-1	03-3943-3651		
5100044	学校図書館（高等学校） (51)	2018	東洋高等学校図書館 / 東洋高等学校	トウヨウコウトウガッコウトショカン	101-0061 東京都 千代田区神田三崎町 1-4-16	03-3291-3824		
5400001	学校図書館（その他） (54)	2013	東京都立高等学校学校司書会 / 都立高校学校司書会	トウキョウトリツコウトウガッコウガッコウシショカイ	192-0046 東京都 八王子市明神町 ４－２０－１東京都立南多摩中等教育学校図書館	042-656-7030		
5400002	学校図書館（その他） (54)	2013	東京学芸大学学校図書館運営専門委員会 / 東京学芸大　学校図書館運営専門委員会	トウキョウガクゲイダイガクガッコウトショカンウンエイイインカイ	184-8501 東京都 小金井市 貫井北町4-1-1	042-219-7823 附属小金井小学校　職員室		
5400004	学校図書館（その他） (54)	2015	公益社団法人　全国学校図書館協議会 / 全国学校図書館協議会	コウエキシャダンホウジンゼンコクガッコウトショカンキョウギカイ	112-0003 東京都 文京区春日 2-2-7	03-3814-4317 ㈹		
5000001	アーカイブズ (90)	2005	東京都公文書館 / 東京都公文書館	トウキョウトコウブンショカン	158-0094 東京都 世田谷区 玉川1-20-1	03-3707-2604		
5000003	アーカイブズ (90)	2010	外務省外交史料館 / 外務省外交	ガイムショウガイコウシリョウカン	106-0041 東京都 港区 麻布台1-5-3	03-3585-4511		
2110018	公共図書館(都道府県立) (21)	2004	神奈川県立図書館 / 神奈川県立	カナガワケンリツトショカン	220-8585 神奈川県 横浜市西区 紅葉ヶ丘9-2	045-263-5900		JP-1001294
2120004	公共図書館(都道府県立) (21)	2004	神奈川県立川崎図書館 / 神奈川県立川崎	カナガワケンリツカワサキトショカン	213-0012 神奈川県 川崎市高津区 坂戸3-2-1　KSP西棟2F	044-299-7825		JP-1001295
2210005	公共図書館(政令都市立) (22)	2004	川崎市立中原図書館 / 川崎市立中原	カワサキシリツナカハラトショカン	211-0063 神奈川県 川崎市中原区 小杉町3-1301	044-722-4932		JP-1001314
2210008	公共図書館(政令都市立) (22)	2004	横浜市中央図書館 / 横浜市中央	ヨコハマシチュウオウトショカン	220-0032 神奈川県 横浜市西区 老松町１	045-262-0050 045-262-7338		JP-1001296
2210033	公共図書館(政令都市立) (22)	2010	相模原市立相模大野図書館 / 相模原市立相模大野	サガミハラシリツサガミオオノトショカン	252-0303 神奈川県 相模原市南区 相模大野4-4-1	042-749-2244		JP-1001328
2210034	公共図書館(政令都市立) (22)	2010	相模原市立図書館 / 相模原市立	サガミハラシリツトショカン	252-0233 神奈川県 相模原市中央区 鹿沼台2丁目13-1	042-754-3604		JP-1001326
2210035	公共図書館(政令都市立) (22)	2010	相模原市立橋本図書館 / 相模原市立橋本	サガミハラシリツハシモトトショカン	252-0143 神奈川県 相模原市緑区 橋本3-28-1	042-770-6600		JP-1001329
2310008	公共図書館(市立) (23)	2004	横須賀市立中央図書館 / 横須賀市立中央	ヨコスカシリツチュウオウ	238-0017 神奈川県 横須賀市 上町1-61	046-822-2202		JP-1001328,JP-1001329,JP-1001330,JP-1001331,JP-1001332,JP-1001333
2310053	公共図書館(市立) (23)	2004	平塚市中央図書館 / 平塚市中央	ヒラツカシチュウオウトショカン	254-0041 神奈川県 平塚市 浅間町12番41号	0463-31-0415		JP-1001334
2310101	公共図書館(市立) (23)	2005	藤沢市総合市民図書館 / 藤沢市総合市民	フジサワシソウゴウシミントショカン	252-0804 神奈川県 藤沢市 湘南台7-18-2	0466-43-1111		JP-1001343
2310107	公共図書館(市立) (23)	2005	鎌倉市中央図書館 / 鎌倉市中央	カマクラシチュウオウトショカン	248-0012 神奈川県 鎌倉市 御成町20-35	0467-25-2611		JP-1001338
2310146	公共図書館(市立) (23)	2005	鎌倉市大船図書館 / 鎌倉市大船	カマクラシオオフネトショカン	247-0056 神奈川県 鎌倉市 大船2-1-26	0467-45-7710		JP-1001340
2310150	公共図書館(市立) (23)	2005	鎌倉市腰越図書館 / 鎌倉市腰越	カマクラシコシゴエトショカン	248-0033 神奈川県 鎌倉市 腰越864	0467-33-0711		JP-1001342
2310151	公共図書館(市立) (23)	2005	鎌倉市深沢図書館 / 鎌倉市深沢	カマクラシフカザワトショカン	248-0022 神奈川県 鎌倉市 常盤111-3　深沢行政センター内	0467-48-0022		JP-1001339
2310152	公共図書館(市立) (23)	2005	鎌倉市玉縄図書館 / 鎌倉市玉縄	カマクラシタマナワトショカン	247-0072 神奈川県 鎌倉市 岡本2-16-3	0467-44-2218		JP-1001341
2310163	公共図書館(市立) (23)	2006	厚木市立中央図書館 / 厚木市立中央	アツギシリツチュウオウトショカン	243-0018 神奈川県 厚木市 中町一丁目1番3号	046-223-0033		JP-1001356
2310167	公共図書館(市立) (23)	2006	座間市立図書館 / 座間市立	ザマシリツトショカン	228-0024 神奈川県 座間市 入谷3-5873番地	046-255-1211		JP-1001361
2310233	公共図書館(市立) (23)	2010	海老名市立図書館 / 海老名中央	エビナシリツチュウオウトショカン	243-0438 神奈川県 海老名市 めぐみ町7-1	046-231-5152		JP-1001359
3110006	大学図書館(国立大学) (31)	2004	横浜国立大学附属図書館 / 横浜国立大学	ヨコハマコクリツダイガクフゾクトショカン	240-8501 神奈川県 横浜市保土ケ谷区 常盤台79-6	045-339-3217		JP-1003357
3210001	大学図書館(公立大学) (32)	2004	公立大学法人横浜市立大学学術情報センター / 横市大本館	ヨコハマシリツダイガクガクジュツジョウホウセンター	236-0027 神奈川県 横浜市金沢区 瀬戸22-2	045-787-2076		JP-1003559
3300005	大学図書館(私立大学) (33)	2014	文教大学湘南図書館 / 文教大湘南	ブンキョウダイガクショウナントショカン	253-8550 神奈川県 茅ヶ崎市 行谷1100	0467-53-2111		JP-1003767
3300014	大学図書館(私立大学) (33)	2016	関東学院大学図書館 / 関東学院大学	カントウガクインダイガクトショカン	236-8501 神奈川県 横浜市金沢区六浦東 1-50-1	0465-32-2605		JP-1004143
3310029	大学図書館(私立大学) (33)	2004	鶴見大学図書館 / 鶴見大学	ツルミダイガクトショカン	230-8501 神奈川県 横浜市鶴見区 鶴見2丁目1番3号	045-581-1001	045-580-8275	JP-1004153
3310047	大学図書館(私立大学) (33)	2005	横浜商科大学図書館 / 横浜商科大学	ヨコハマショウカダイガクトショカン	230-8577 神奈川県 横浜市鶴見区 東寺尾4-11-1	045-583-9057		JP-1004158
3310056	大学図書館(私立大学) (33)	2006	東洋英和女学院大学図書館 / 東洋英和女学院	トウヨウエイワジョガクインダイガクトショカン	226-0015 神奈川県 横浜市緑区 三保町32	045-922-0301		JP-1004163
3310058	大学図書館(私立大学) (33)	2006	神奈川歯科大学図書館 / 神奈歯大	カナガワシカダイガクトショカン	238-8580 神奈川県 横須賀市 稲岡町82	046-822-9361		JP-1004142
